metric,threshold,eval_interval,cooldown,map_strategy,lambda_comm,num_triggers,trigger_rate,avg_savings_ms,total_savings_ms,avg_metric_val,avg_wasted_ms,avg_comm_ms,run,world_size
ema_wasted_fraction,0.05,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,round_robin,0.0,4,0.05333333333333334,4.410451466249299,17.641805864997195,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,round_robin,0.5,4,0.05333333333333334,4.409408906249299,17.637635624997195,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,round_robin,1.0,4,0.05333333333333334,4.4083663462492995,17.633465384997198,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,round_robin,0.0,11,0.14666666666666667,4.421592698610704,48.637519684717745,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,round_robin,0.5,11,0.14666666666666667,4.420149091337977,48.62164000471775,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,round_robin,1.0,11,0.14666666666666667,4.418705484065249,48.60576032471774,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,round_robin,0.0,7,0.09333333333333334,4.4662087639478285,31.263461347634802,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,round_robin,0.5,7,0.09333333333333334,4.465522318233543,31.258656227634802,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,round_robin,1.0,7,0.09333333333333334,4.464835872519258,31.253851107634805,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,round_robin,0.0,4,0.05333333333333334,4.410451466249299,17.641805864997195,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,round_robin,0.5,4,0.05333333333333334,4.409408906249299,17.637635624997195,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,round_robin,1.0,4,0.05333333333333334,4.4083663462492995,17.633465384997198,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,round_robin,0.0,7,0.09333333333333334,4.427959117102936,30.99571381972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,round_robin,0.5,7,0.09333333333333334,4.42659683138865,30.98617781972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,round_robin,1.0,7,0.09333333333333334,4.425234545674364,30.97664181972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,round_robin,0.0,7,0.09333333333333334,4.427959117102936,30.99571381972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,round_robin,0.5,7,0.09333333333333334,4.42659683138865,30.98617781972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,round_robin,1.0,7,0.09333333333333334,4.425234545674364,30.97664181972055,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,round_robin,0.0,4,0.05333333333333334,4.683120823720799,18.732483294883195,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,round_robin,0.5,4,0.05333333333333334,4.682649783720799,18.730599134883196,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,round_robin,1.0,4,0.05333333333333334,4.682178743720799,18.728714974883196,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.05,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.08,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,10,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,20,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,50,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,100,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,round_robin,0.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,round_robin,0.5,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,round_robin,1.0,0,0.0,0.0,0.0,0.045862398606735,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,load_sorted,0.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,load_sorted,0.5,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
ema_wasted_fraction,0.1,50,200,load_sorted,1.0,0,0.0,0.0,0.0,0.004029153246499373,0.3026597055736602,1.1756182485333333,phase2_step4_ds_map_8gpu,8
jain_fairness,0.03,10,50,round_robin,0.0,0,0.0,0.0,0.0,0.0008710130850673403,3.5060488790065847,1.1743082111999998,phase2_step4_ds_map_8gpu,8
